0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
4675,0.78297,Jalan Kunci Air,+,0.7,TR,38.0,38.0,41.2,1.03559,2020-08-03T00:59:47Z,Lebuhraya Selat Klang,486e3208-2b25-4c9d-8279-20e57505c44f,F05-04668,F05-04668_2020-08-03T00:59:47Z,
4674,1.31696,Jalan Sungai Saim,+,0.7,TR,48.0,48.0,49.0,0.2721,2020-08-03T00:59:47Z,Lebuhraya Selat Klang,486e3208-2b25-4c9d-8279-20e57505c44f,F05-04668,F05-04668_2020-08-03T00:59:47Z,
4673,1.43434,E30/Lebuhraya Pintas Selat Klang Utara Baru/Lebuhraya NKSB,+,0.7,TR,49.0,49.0,49.9,0.24048,2020-08-03T00:59:47Z,Lebuhraya Selat Klang,486e3208-2b25-4c9d-8279-20e57505c44f,F05-04668,F05-04668_2020-08-03T00:59:47Z,
4672,0.54376,Lebuh Sultan Mohamed 1 (East),+,0.7,TR,80.0,80.0,81.9,0.30932,2020-08-03T00:59:47Z,Lebuhraya Selat Klang,486e3208-2b25-4c9d-8279-20e57505c44f,F05-04668,F05-04668_2020-08-03T00:59:47Z,
4671,0.48084,Jalan Sultan Abdul Samad 40,+,0.7,TR,79.0,79.0,80.0,0.16666,2020-08-03T00:59:47Z,Lebuhraya Selat Klang,486e3208-2b25-4c9d-8279-20e57505c44f,F05-04668,F05-04668_2020-08-03T00:59:47Z,
4670,1.20917,Lebuh Sultan Mohamed 1 (West),+,0.7,TR,79.0,79.0,80.0,0.16666,2020-08-03T00:59:47Z,Lebuhraya Selat Klang,486e3208-2b25-4c9d-8279-20e57505c44f,F05-04668,F05-04668_2020-08-03T00:59:47Z,
4669,1.20779,2/Jalan Parang/Jalan Kurau/Jalan Pelabuhan Utara,+,0.7,TR,60.0,60.0,65.0,1.02564,2020-08-03T00:59:47Z,Lebuhraya Selat Klang,486e3208-2b25-4c9d-8279-20e57505c44f,F05-04668,F05-04668_2020-08-03T00:59:47Z,
4669,0.09153,2/Jalan Parang/Jalan Kurau/Jalan Pelabuhan Utara,-,0.7,TR,37.0,37.0,43.0,0.93023,2020-08-03T00:59:47Z,Lebuhraya Selat Klang,d9dc2402-151d-46db-8643-377efcf93b17,F05+04668,F05+04668_2020-08-03T00:59:47Z,
4670,1.88608,Lebuh Sultan Mohamed 1 (West),-,0.7,TR,72.0,72.0,77.3,0.91418,2020-08-03T00:59:47Z,Lebuhraya Selat Klang,d9dc2402-151d-46db-8643-377efcf93b17,F05+04668,F05+04668_2020-08-03T00:59:47Z,
4671,0.63894,Jalan Sultan Abdul Samad 40,-,0.7,TR,76.0,76.0,85.7,1.50914,2020-08-03T00:59:47Z,Lebuhraya Selat Klang,d9dc2402-151d-46db-8643-377efcf93b17,F05+04668,F05+04668_2020-08-03T00:59:47Z,
4672,0.31368,Lebuh Sultan Mohamed 1 (East),-,0.7,TR,78.0,78.0,84.9,1.08362,2020-08-03T00:59:47Z,Lebuhraya Selat Klang,d9dc2402-151d-46db-8643-377efcf93b17,F05+04668,F05+04668_2020-08-03T00:59:47Z,
4673,0.5052,E30/Lebuhraya Pintas Selat Klang Utara Baru/Lebuhraya NKSB,-,0.7,TR,74.0,74.0,83.4,1.50279,2020-08-03T00:59:47Z,Lebuhraya Selat Klang,d9dc2402-151d-46db-8643-377efcf93b17,F05+04668,F05+04668_2020-08-03T00:59:47Z,
4674,1.45218,Jalan Sungai Saim,-,0.7,TR,47.0,47.0,47.8,0.22315,2020-08-03T00:59:47Z,Lebuhraya Selat Klang,d9dc2402-151d-46db-8643-377efcf93b17,F05+04668,F05+04668_2020-08-03T00:59:47Z,
4675,1.31696,Jalan Kunci Air,-,0.7,TR,48.0,48.0,48.3,0.08281,2020-08-03T00:59:47Z,Lebuhraya Selat Klang,d9dc2402-151d-46db-8643-377efcf93b17,F05+04668,F05+04668_2020-08-03T00:59:47Z,
4676,0.78297,Jalan Haji Musran,-,0.7,TR,29.0,29.0,35.0,1.14285,2020-08-03T00:59:47Z,Lebuhraya Selat Klang,d9dc2402-151d-46db-8643-377efcf93b17,F05+04668,F05+04668_2020-08-03T00:59:47Z,
4677,1.35318,Jalan Bakti/Jalan Goh Hock Huat,-,0.7,TR,46.0,46.0,46.8,0.22792,2020-08-03T00:59:47Z,Lebuhraya Selat Klang,d9dc2402-151d-46db-8643-377efcf93b17,F05+04668,F05+04668_2020-08-03T00:59:47Z,
4678,0.82343,5/Jalan Kapar,-,0.7,TR,44.0,44.0,44.3,0.09029,2020-08-03T00:59:47Z,Lebuhraya Selat Klang,d9dc2402-151d-46db-8643-377efcf93b17,F05+04668,F05+04668_2020-08-03T00:59:47Z,
4679,0.19247,Jalan Sungai Putus,-,0.7,TR,49.0,49.0,49.0,0.0,2020-08-03T00:59:47Z,Lebuhraya Selat Klang,d9dc2402-151d-46db-8643-377efcf93b17,F05+04668,F05+04668_2020-08-03T00:59:47Z,
4680,0.44299,Lebuh Kangar,-,0.7,TR,48.0,48.0,50.0,0.53333,2020-08-03T00:59:47Z,Lebuhraya Selat Klang,d9dc2402-151d-46db-8643-377efcf93b17,F05+04668,F05+04668_2020-08-03T00:59:47Z,
4681,0.23872,Jalan Istimewa,-,0.7,TR,39.0,39.0,49.1,2.7427,2020-08-03T00:59:47Z,Lebuhraya Selat Klang,d9dc2402-151d-46db-8643-377efcf93b17,F05+04668,F05+04668_2020-08-03T00:59:47Z,
4682,0.62739,Jalan Bahagia/Jalan Sentosa 51,-,0.7,TR,47.0,47.0,49.5,0.6734,2020-08-03T00:59:47Z,Lebuhraya Selat Klang,d9dc2402-151d-46db-8643-377efcf93b17,F05+04668,F05+04668_2020-08-03T00:59:47Z,
4683,0.86586,B1/Jalan Meru,-,0.7,TR,52.0,52.0,54.9,0.70431,2020-08-03T00:59:47Z,Lebuhraya Selat Klang,d9dc2402-151d-46db-8643-377efcf93b17,F05+04668,F05+04668_2020-08-03T00:59:47Z,
4684,0.63018,E30/Lebuhraya Pintas Selat Klang Utara Baru,-,0.7,TR,50.0,50.0,58.8,1.99546,2020-08-03T00:59:47Z,Lebuhraya Selat Klang,d9dc2402-151d-46db-8643-377efcf93b17,F05+04668,F05+04668_2020-08-03T00:59:47Z,
4685,0.68093,Persiaran Bukit Raja,-,0.7,TR,76.0,76.0,80.2,0.69825,2020-08-03T00:59:47Z,Lebuhraya Selat Klang,d9dc2402-151d-46db-8643-377efcf93b17,F05+04668,F05+04668_2020-08-03T00:59:47Z,
4686,1.10842,E1/Lebuhraya Baru Lembah Klang/New Klang Valley Expressway,-,0.7,TR,76.0,76.0,80.0,0.66666,2020-08-03T00:59:47Z,Lebuhraya Selat Klang,d9dc2402-151d-46db-8643-377efcf93b17,F05+04668,F05+04668_2020-08-03T00:59:47Z,
4687,0.37501,Lebuh Keluli/Persiaran Bukit Raja,-,0.7,TR,67.0,67.0,77.9,1.86563,2020-08-03T00:59:47Z,Lebuhraya Selat Klang,d9dc2402-151d-46db-8643-377efcf93b17,F05+04668,F05+04668_2020-08-03T00:59:47Z,
4688,0.63214,2/Persiaran Sultan Ibrahim/Lebuhraya Persekutuan,-,0.7,TR,36.0,36.0,58.4,2.9,2020-08-03T00:59:47Z,Lebuhraya Selat Klang,d9dc2402-151d-46db-8643-377efcf93b17,F05+04668,F05+04668_2020-08-03T00:59:47Z,
4635,0.04788,5/Jalan Kuala Selangor,-,0.7,TR,69.0,69.0,83.9,2.36789,2020-08-03T00:59:47Z,54,716ac7fc-c2c2-40d9-a92e-9c7e58805f46,F05+04634,F05+04634_2020-08-03T00:59:47Z,
4636,0.80757,Jalan Keretapi,-,0.7,TR,67.0,67.0,68.6,0.31098,2020-08-03T00:59:47Z,54,716ac7fc-c2c2-40d9-a92e-9c7e58805f46,F05+04634,F05+04634_2020-08-03T00:59:47Z,
4637,0.81743,Jalan Batu Satu,-,0.7,TR,68.0,68.0,71.3,0.61711,2020-08-03T00:59:47Z,54,716ac7fc-c2c2-40d9-a92e-9c7e58805f46,F05+04634,F05+04634_2020-08-03T00:59:47Z,
4638,1.55227,B77/Jalan Kelab,-,0.7,TR,70.0,70.0,73.7,0.66938,2020-08-03T00:59:47Z,54,716ac7fc-c2c2-40d9-a92e-9c7e58805f46,F05+04634,F05+04634_2020-08-03T00:59:47Z,
4639,1.59826,B108/Jalan Permatang Tengah,-,0.7,TR,75.0,75.0,80.2,0.8645,2020-08-03T00:59:47Z,54,716ac7fc-c2c2-40d9-a92e-9c7e58805f46,F05+04634,F05+04634_2020-08-03T00:59:47Z,
14004,4.98487,E25/Lebuhraya KL-Kuala Selangor/KL-Kuala Selangor Expressway,-,0.78,TR,89.7,93.17,82.2,0.0,2020-08-03T00:59:47Z,54,716ac7fc-c2c2-40d9-a92e-9c7e58805f46,F05+04634,F05+04634_2020-08-03T00:59:47Z,
4640,0.37546,B109/Jalan Parit Mahang,-,0.7,TR,43.0,43.0,43.6,0.18348,2020-08-03T00:59:47Z,54,716ac7fc-c2c2-40d9-a92e-9c7e58805f46,F05+04634,F05+04634_2020-08-03T00:59:47Z,
4641,2.53129,Jalan Dato Muskam/Jalan Haji Abdul Aziz,-,0.7,TR,72.0,72.0,75.8,0.66842,2020-08-03T00:59:47Z,54,716ac7fc-c2c2-40d9-a92e-9c7e58805f46,F05+04634,F05+04634_2020-08-03T00:59:47Z,
4642,1.82456,B35/Jalan Ijok Ke Batang Berjuntai/Jalan Bukit Badong,-,0.7,TR,67.0,67.0,69.5,0.47961,2020-08-03T00:59:47Z,54,716ac7fc-c2c2-40d9-a92e-9c7e58805f46,F05+04634,F05+04634_2020-08-03T00:59:47Z,
4643,3.33988,B111/Jalan Ijok-Batu Arang,-,0.7,TR,66.0,66.0,69.1,0.59816,2020-08-03T00:59:47Z,54,716ac7fc-c2c2-40d9-a92e-9c7e58805f46,F05+04634,F05+04634_2020-08-03T00:59:47Z,
4644,3.55209,Ijok Rural,-,0.7,TR,53.0,53.0,61.8,1.25134,2020-08-03T00:59:47Z,54,716ac7fc-c2c2-40d9-a92e-9c7e58805f46,F05+04634,F05+04634_2020-08-03T00:59:47Z,
14005,2.14998,Connector 54/E25,-,0.7,TR,56.0,56.0,64.8,1.19341,2020-08-03T00:59:47Z,54,716ac7fc-c2c2-40d9-a92e-9c7e58805f46,F05+04634,F05+04634_2020-08-03T00:59:47Z,
4645,1.71152,B1/Jalan Meru,-,0.75,TR,56.05,56.05,63.7,1.60029,2020-08-03T00:59:47Z,54,716ac7fc-c2c2-40d9-a92e-9c7e58805f46,F05+04634,F05+04634_2020-08-03T00:59:47Z,
4646,2.18854,Jalan DC,-,0.7,TR,74.0,74.0,77.3,0.56921,2020-08-03T00:59:47Z,54,716ac7fc-c2c2-40d9-a92e-9c7e58805f46,F05+04634,F05+04634_2020-08-03T00:59:47Z,
4647,2.83203,Persiaran Elmina,-,0.72,TR,65.45,65.45,73.6,1.4758,2020-08-03T00:59:47Z,54,716ac7fc-c2c2-40d9-a92e-9c7e58805f46,F05+04634,F05+04634_2020-08-03T00:59:47Z,
4648,1.40074,E35/Lebuhraya Koridor Guthrie/Guthrie Corridor Expressway,-,0.73,TR,61.9,61.9,73.0,2.02818,2020-08-03T00:59:47Z,54,716ac7fc-c2c2-40d9-a92e-9c7e58805f46,F05+04634,F05+04634_2020-08-03T00:59:47Z,
4649,0.06749,Jalan Kubu Gajah,-,0.73,TR,39.97,39.97,63.3,3.14159,2020-08-03T00:59:47Z,54,716ac7fc-c2c2-40d9-a92e-9c7e58805f46,F05+04634,F05+04634_2020-08-03T00:59:47Z,
4650,2.26807,B25/Jalan Kuang/Jalan Sek Men Bukit Gading,-,0.7,TR,52.0,52.0,53.2,0.30075,2020-08-03T00:59:47Z,54,716ac7fc-c2c2-40d9-a92e-9c7e58805f46,F05+04634,F05+04634_2020-08-03T00:59:47Z,
4651,2.25602,Jalan Paya Jaras (West),-,0.7,TR,53.0,53.0,60.6,1.67216,2020-08-03T00:59:47Z,54,716ac7fc-c2c2-40d9-a92e-9c7e58805f46,F05+04634,F05+04634_2020-08-03T00:59:47Z,
4652,0.49194,Jalan Paya Jaras (East),-,0.7,TR,58.0,58.0,60.4,0.5298,2020-08-03T00:59:47Z,54,716ac7fc-c2c2-40d9-a92e-9c7e58805f46,F05+04634,F05+04634_2020-08-03T00:59:47Z,
4653,2.39014,Persiaran Bukit Rahman Putra 2/1,-,0.72,TR,47.46,47.46,61.9,2.46368,2020-08-03T00:59:47Z,54,716ac7fc-c2c2-40d9-a92e-9c7e58805f46,F05+04634,F05+04634_2020-08-03T00:59:47Z,
4654,1.77669,15/Jalan Sungai Buloh/Jalan Hospital,-,0.73,TR,57.3,57.3,61.7,0.95104,2020-08-03T00:59:47Z,54,716ac7fc-c2c2-40d9-a92e-9c7e58805f46,F05+04634,F05+04634_2020-08-03T00:59:47Z,
4655,0.67102,E1/Lebuhraya Utara-Selatan,-,0.78,TR,60.0,70.77,60.0,0.0,2020-08-03T00:59:47Z,54,716ac7fc-c2c2-40d9-a92e-9c7e58805f46,F05+04634,F05+04634_2020-08-03T00:59:47Z,
4656,1.22148,Jalan PJU 10/1,-,0.78,TR,72.63,72.63,74.1,0.26434,2020-08-03T00:59:47Z,54,716ac7fc-c2c2-40d9-a92e-9c7e58805f46,F05+04634,F05+04634_2020-08-03T00:59:47Z,
4657,1.06398,Persiaran Industri,-,0.8,TR,57.79,57.79,67.8,1.96836,2020-08-03T00:59:47Z,54,716ac7fc-c2c2-40d9-a92e-9c7e58805f46,F05+04634,F05+04634_2020-08-03T00:59:47Z,
4658,0.69394,Persiaran Perdana,-,0.82,TR,51.45,51.45,70.3,3.00549,2020-08-03T00:59:47Z,54,716ac7fc-c2c2-40d9-a92e-9c7e58805f46,F05+04634,F05+04634_2020-08-03T00:59:47Z,
4659,1.28322,Damansara-Puchong Expressway/Lebuhraya Damansara-Puchong/Lebuhraya LDP,-,0.79,TR,49.25,49.25,66.5,2.8565,2020-08-03T00:59:47Z,54,716ac7fc-c2c2-40d9-a92e-9c7e58805f46,F05+04634,F05+04634_2020-08-03T00:59:47Z,
4706,0.42626,E5/LEBUHRAYA SHAH ALAM (SOUTHBOUND),-,0.7,RA,50.0,50.0,50.0,0.0,2020-08-03T00:59:47Z,,d3c90abe-09d5-4c87-9abf-2e5e551dcd32,F05+04705,F05+04705_2020-08-03T00:59:47Z,
4704,0.7046,E5/LEBUHRAYA SHAH ALAM (NORTHBOUND),-,0.7,RA,50.0,50.0,50.0,0.0,2020-08-03T00:59:47Z,,35784e36-86c2-45fd-bb0c-c8157ed2a5ff,F05+04703,F05+04703_2020-08-03T00:59:47Z,
4710,0.21997,E5/LEBUHRAYA SHAH ALAM,-,0.7,RA,49.0,49.0,50.0,0.19999,2020-08-03T00:59:47Z,,eae28bca-4755-480f-8417-2a1ea2096a3f,F05+04709,F05+04709_2020-08-03T00:59:47Z,
4708,0.79081,E5/LEBUHRAYA SHAH ALAM,-,0.7,RA,44.0,44.0,50.0,1.19999,2020-08-03T00:59:47Z,,c1649f82-d220-4291-8f8a-d4ffc7f97f63,F05+04707,F05+04707_2020-08-03T00:59:47Z,
4712,0.58626,E6/LEBUHRAYA UTARA SELATAN HUBUNGAN TENGAH (NORTHBOUND),-,0.7,RA,50.0,50.0,50.0,0.0,2020-08-03T00:59:47Z,,64154781-a4c2-44e0-887b-1a94d6dc7109,F05+04711,F05+04711_2020-08-03T00:59:47Z,
4717,0.07079,103/Jalan Kem,+,0.7,TR,58.0,58.0,65.0,0.82051,2020-08-03T00:59:47Z,Jalan Pelabuhan Utara,bd9b5acb-8d14-4007-9108-2597e25f6654,F05-04713,F05-04713_2020-08-03T00:59:47Z,
4716,0.8498,Jalan Limbongan,+,0.72,TR,56.44,56.44,58.2,0.40412,2020-08-03T00:59:47Z,Jalan Pelabuhan Utara,bd9b5acb-8d14-4007-9108-2597e25f6654,F05-04713,F05-04713_2020-08-03T00:59:47Z,
4715,2.73308,Lebuh Sultan Abdul Samad,+,0.71,TR,47.2,47.2,48.9,0.46291,2020-08-03T00:59:47Z,Jalan Pelabuhan Utara,bd9b5acb-8d14-4007-9108-2597e25f6654,F05-04713,F05-04713_2020-08-03T00:59:47Z,
4714,1.03562,20/Lebuhraya Selat Klang/Jalan Parang/Persiaran Sultan Hishamuddin,+,0.7,TR,49.0,49.0,50.0,0.26666,2020-08-03T00:59:47Z,Jalan Pelabuhan Utara,bd9b5acb-8d14-4007-9108-2597e25f6654,F05-04713,F05-04713_2020-08-03T00:59:47Z,
5848,0.38819,E18/Lebuhraya Silk,+,0.71,TR,44.76,44.76,80.0,5.70297,2020-08-03T00:59:47Z,Lebuhraya Lembah Kelang Selatan/Lebuhraya SKVE,d5a46651-24bd-41d6-810a-f85f80fbc3c3,F05-04692,F05-04692_2020-08-03T00:59:47Z,
5847,0.72552,Jalan Cempaka (East),+,0.74,TR,60.26,60.26,80.0,3.61812,2020-08-03T00:59:47Z,Lebuhraya Lembah Kelang Selatan/Lebuhraya SKVE,d5a46651-24bd-41d6-810a-f85f80fbc3c3,F05-04692,F05-04692_2020-08-03T00:59:47Z,
5846,1.02168,Persiaran Utara,+,0.76,TR,74.53,74.53,80.0,1.00313,2020-08-03T00:59:47Z,Lebuhraya Lembah Kelang Selatan/Lebuhraya SKVE,d5a46651-24bd-41d6-810a-f85f80fbc3c3,F05-04692,F05-04692_2020-08-03T00:59:47Z,
5845,1.33787,Jalan Cempaka (West),+,0.7,TR,80.0,80.0,80.0,0.0,2020-08-03T00:59:47Z,Lebuhraya Lembah Kelang Selatan/Lebuhraya SKVE,d5a46651-24bd-41d6-810a-f85f80fbc3c3,F05-04692,F05-04692_2020-08-03T00:59:47Z,
5844,1.8956,Persiaran Persekutuan,+,0.71,TR,79.95,79.95,80.0,0.00875,2020-08-03T00:59:47Z,Lebuhraya Lembah Kelang Selatan/Lebuhraya SKVE,d5a46651-24bd-41d6-810a-f85f80fbc3c3,F05-04692,F05-04692_2020-08-03T00:59:47Z,
4694,3.31438,29/Lebuhraya LDP/Putrajaya-Cyberjaya Expressway,+,0.72,TR,78.37,78.37,80.0,0.29929,2020-08-03T00:59:47Z,Lebuhraya Lembah Kelang Selatan/Lebuhraya SKVE,d5a46651-24bd-41d6-810a-f85f80fbc3c3,F05-04692,F05-04692_2020-08-03T00:59:47Z,
14006,11.67162,E26/Lebuhraya Lembah Kelang Selatan/South Klang Valley Expressway,+,0.73,TR,82.8,82.8,84.5,0.29472,2020-08-03T00:59:47Z,Lebuhraya Lembah Kelang Selatan/Lebuhraya SKVE,d5a46651-24bd-41d6-810a-f85f80fbc3c3,F05-04692,F05-04692_2020-08-03T00:59:47Z,
4693,2.61121,E6/Lebuhraya Utara Selatan Hubungan Tengah/Lebuhraya Elite,+,0.72,TR,49.21,49.21,53.2,0.99955,2020-08-03T00:59:47Z,Lebuhraya Lembah Kelang Selatan/Lebuhraya SKVE,d5a46651-24bd-41d6-810a-f85f80fbc3c3,F05-04692,F05-04692_2020-08-03T00:59:47Z,
4714,0.71478,20/Lebuhraya Selat Klang/Jalan Parang/Persiaran Sultan Hishamuddin,-,0.7,TR,51.0,51.0,51.6,0.15503,2020-08-03T00:59:47Z,Jalan Pelabuhan Utara,fb6eb525-0162-4372-9717-153e2be4696f,F05+04713,F05+04713_2020-08-03T00:59:47Z,
4715,0.0991,Lebuh Sultan Abdul Samad,-,0.7,TR,46.0,46.0,50.0,0.26666,2020-08-03T00:59:47Z,Jalan Pelabuhan Utara,fb6eb525-0162-4372-9717-153e2be4696f,F05+04713,F05+04713_2020-08-03T00:59:47Z,
4716,3.22818,Jalan Limbongan,-,0.7,TR,56.0,56.0,58.8,0.63492,2020-08-03T00:59:47Z,Jalan Pelabuhan Utara,fb6eb525-0162-4372-9717-153e2be4696f,F05+04713,F05+04713_2020-08-03T00:59:47Z,
4717,0.32332,103/Jalan Kem,-,0.7,TR,43.0,43.0,49.9,1.84368,2020-08-03T00:59:47Z,Jalan Pelabuhan Utara,fb6eb525-0162-4372-9717-153e2be4696f,F05+04713,F05+04713_2020-08-03T00:59:47Z,
4719,0.77631,181/Lebuhraya Pulau Indah,-,0.7,TR,50.0,50.0,55.9,0.37729,2020-08-03T00:59:47Z,Jalan Pelabuhan Utara,dddc599f-9527-4a0a-9fda-53b0b62de499,F05+04718,F05+04718_2020-08-03T00:59:47Z,
4720,0.26664,Jalan Sungai Sama Gagah 18,-,0.7,TR,42.0,42.0,57.4,2.88037,2020-08-03T00:59:47Z,Jalan Pelabuhan Utara,dddc599f-9527-4a0a-9fda-53b0b62de499,F05+04718,F05+04718_2020-08-03T00:59:47Z,
4721,1.44084,Jalan Kem,-,0.7,TR,61.0,61.0,64.9,0.80123,2020-08-03T00:59:47Z,Jalan Pelabuhan Utara,dddc599f-9527-4a0a-9fda-53b0b62de499,F05+04718,F05+04718_2020-08-03T00:59:47Z,
4722,1.35351,2/Persiaran Raja Muda Musa,-,0.7,TR,70.0,70.0,76.6,1.14882,2020-08-03T00:59:47Z,Jalan Pelabuhan Utara,dddc599f-9527-4a0a-9fda-53b0b62de499,F05+04718,F05+04718_2020-08-03T00:59:47Z,
4722,0.03811,2/Persiaran Raja Muda Musa,+,0.7,TR,72.0,72.0,80.0,1.33333,2020-08-03T00:59:47Z,Jalan Pelabuhan Utara,74599751-1759-4d36-8970-f8190bde6d88,F05-04718,F05-04718_2020-08-03T00:59:47Z,
4721,1.31155,Jalan Kem,+,0.7,TR,72.0,72.0,73.9,0.3428,2020-08-03T00:59:47Z,Jalan Pelabuhan Utara,74599751-1759-4d36-8970-f8190bde6d88,F05-04718,F05-04718_2020-08-03T00:59:47Z,
4720,1.51735,Jalan Sungai Sama Gagah 18,+,0.7,TR,64.0,64.0,71.2,1.34831,2020-08-03T00:59:47Z,Jalan Pelabuhan Utara,74599751-1759-4d36-8970-f8190bde6d88,F05-04718,F05-04718_2020-08-03T00:59:47Z,
4719,0.89002,181/Lebuhraya Pulau Indah,+,0.7,TR,47.0,47.0,54.9,1.19004,2020-08-03T00:59:47Z,Jalan Pelabuhan Utara,74599751-1759-4d36-8970-f8190bde6d88,F05-04718,F05-04718_2020-08-03T00:59:47Z,
4693,0.78754,E6/Lebuhraya Utara Selatan Hubungan Tengah/Lebuhraya Elite,-,0.7,TR,49.0,49.0,50.0,0.14545,2020-08-03T00:59:47Z,Lebuhraya Lembah Kelang Selatan/Lebuhraya SKVE,1f7e3fd2-e7c5-40f3-aa6c-5c4ebdc3c9e9,F05+04692,F05+04692_2020-08-03T00:59:47Z,
14006,2.24393,E26/Lebuhraya Lembah Kelang Selatan/South Klang Valley Expressway,-,0.71,TR,44.88,44.88,54.3,2.31233,2020-08-03T00:59:47Z,Lebuhraya Lembah Kelang Selatan/Lebuhraya SKVE,1f7e3fd2-e7c5-40f3-aa6c-5c4ebdc3c9e9,F05+04692,F05+04692_2020-08-03T00:59:47Z,
4694,11.39708,29/Lebuhraya LDP/Putrajaya-Cyberjaya Expressway,-,0.72,TR,87.09,87.09,87.4,0.05225,2020-08-03T00:59:47Z,Lebuhraya Lembah Kelang Selatan/Lebuhraya SKVE,1f7e3fd2-e7c5-40f3-aa6c-5c4ebdc3c9e9,F05+04692,F05+04692_2020-08-03T00:59:47Z,
5844,2.64518,Persiaran Persekutuan,-,0.79,TR,58.66,58.66,80.0,3.91318,2020-08-03T00:59:47Z,Lebuhraya Lembah Kelang Selatan/Lebuhraya SKVE,1f7e3fd2-e7c5-40f3-aa6c-5c4ebdc3c9e9,F05+04692,F05+04692_2020-08-03T00:59:47Z,
5845,2.55583,Jalan Cempaka (West),-,0.79,TR,63.87,63.87,80.0,2.95669,2020-08-03T00:59:47Z,Lebuhraya Lembah Kelang Selatan/Lebuhraya SKVE,1f7e3fd2-e7c5-40f3-aa6c-5c4ebdc3c9e9,F05+04692,F05+04692_2020-08-03T00:59:47Z,
5846,0.59795,Persiaran Utara,-,0.79,TR,67.55,67.55,80.0,2.28321,2020-08-03T00:59:47Z,Lebuhraya Lembah Kelang Selatan/Lebuhraya SKVE,1f7e3fd2-e7c5-40f3-aa6c-5c4ebdc3c9e9,F05+04692,F05+04692_2020-08-03T00:59:47Z,
5847,0.56622,Jalan Cempaka (East),-,0.79,TR,60.7,60.7,80.0,3.53851,2020-08-03T00:59:47Z,Lebuhraya Lembah Kelang Selatan/Lebuhraya SKVE,1f7e3fd2-e7c5-40f3-aa6c-5c4ebdc3c9e9,F05+04692,F05+04692_2020-08-03T00:59:47Z,
5848,1.36099,E18/Lebuhraya Silk,-,0.8,TR,61.33,61.33,80.0,3.42338,2020-08-03T00:59:47Z,Lebuhraya Lembah Kelang Selatan/Lebuhraya SKVE,1f7e3fd2-e7c5-40f3-aa6c-5c4ebdc3c9e9,F05+04692,F05+04692_2020-08-03T00:59:47Z,
11173,0.24604,Jalan Perigi Nanas 8/9/Persiaran Kenanga 1,-,0.7,TR,40.0,40.0,40.0,0.0,2020-08-03T00:59:47Z,Lebuhraya Pulau Indah,2972f876-2c29-4f10-b02a-0d19d5b36836,F05+04723,F05+04723_2020-08-03T00:59:47Z,
11174,0.92364,Jalan Perigi Nanas 8/7,-,0.75,TR,56.1,57.18,48.3,0.0,2020-08-03T00:59:47Z,Lebuhraya Pulau Indah,2972f876-2c29-4f10-b02a-0d19d5b36836,F05+04723,F05+04723_2020-08-03T00:59:47Z,
11175,1.47632,Persiaran Sultan Abdul Aziz,-,0.74,TR,70.03,70.03,72.9,0.52571,2020-08-03T00:59:47Z,Lebuhraya Pulau Indah,2972f876-2c29-4f10-b02a-0d19d5b36836,F05+04723,F05+04723_2020-08-03T00:59:47Z,
11176,2.78661,Persiaran Perlabuhan Barat,-,0.77,TR,67.99,67.99,68.4,0.07925,2020-08-03T00:59:47Z,Lebuhraya Pulau Indah,2972f876-2c29-4f10-b02a-0d19d5b36836,F05+04723,F05+04723_2020-08-03T00:59:47Z,
4724,6.31553,103/Jalan Pelabuhan Utara,-,0.79,TR,68.0,68.0,74.6,1.17944,2020-08-03T00:59:47Z,Lebuhraya Pulau Indah,2972f876-2c29-4f10-b02a-0d19d5b36836,F05+04723,F05+04723_2020-08-03T00:59:47Z,
4725,0.45344,B148/Jalan Telok Gong,-,0.7,TR,68.0,68.0,71.9,0.72322,2020-08-03T00:59:47Z,Lebuhraya Pulau Indah,2972f876-2c29-4f10-b02a-0d19d5b36836,F05+04723,F05+04723_2020-08-03T00:59:47Z,
4726,1.50943,B10/Jalan Pendamaran/Jalan Selat,-,0.7,TR,72.0,72.0,76.5,0.78431,2020-08-03T00:59:47Z,Lebuhraya Pulau Indah,2972f876-2c29-4f10-b02a-0d19d5b36836,F05+04723,F05+04723_2020-08-03T00:59:47Z,
4727,0.54474,Persiaran Botanik,-,0.7,TR,77.0,77.0,80.7,0.61131,2020-08-03T00:59:47Z,Lebuhraya Pulau Indah,2972f876-2c29-4f10-b02a-0d19d5b36836,F05+04723,F05+04723_2020-08-03T00:59:47Z,
4728,1.41743,B10/Jalan Pendamaran/Jalan Jasmin,-,0.7,TR,75.0,75.0,83.7,1.3859,2020-08-03T00:59:47Z,Lebuhraya Pulau Indah,2972f876-2c29-4f10-b02a-0d19d5b36836,F05+04723,F05+04723_2020-08-03T00:59:47Z,
4729,1.31321,5/Jalan Klang Banting,-,0.7,TR,78.0,78.0,87.5,1.44761,2020-08-03T00:59:47Z,Lebuhraya Pulau Indah,2972f876-2c29-4f10-b02a-0d19d5b36836,F05+04723,F05+04723_2020-08-03T00:59:47Z,
